player_id,install_date,platform,country,acquisition_channel,is_payer,total_iap_usd,last_active_date,days_active,total_sessions,total_playtime_min,ab_group,total_matches_played,total_wins,win_rate,currency_earned_total,currency_spent_total,gems_earned_total,gems_spent_total,characters_owned,promoted_characters,legendary_count
P0012674,2026-03-17,Android,IN,Organic,False,0.0,2026-03-17,1,1,2.37,variant,1,0,0.0,52,37,0,0,3,0,0
P0012675,2026-05-30,Android,BR,Organic,False,0.0,2026-07-06,11,53,586.32,control,155,108,0.6968,5992,2773,28,0,5,0,0
P0012676,2026-07-05,Android,GB,TikTok Ads,True,15.7,2026-07-08,3,11,85.77,variant,24,10,0.4167,820,2195,1529,2472,4,0,0
P0012677,2026-04-12,Android,GB,Apple Search Ads,False,0.0,2026-04-13,2,3,14.14,variant,4,0,0.0,225,84,2,0,3,0,0
P0012678,2026-05-31,Android,AU,Organic,False,0.0,2026-07-03,5,18,136.2,control,39,6,0.1538,1084,720,14,213,3,0,0
P0012679,2026-05-04,Android,CA,Google UAC,False,0.0,2026-05-06,2,6,18.95,control,8,1,0.125,384,156,3,2,3,0,0
P0012680,2026-05-10,iOS,BR,Meta Ads,False,0.0,2026-06-14,9,17,101.48,variant,46,11,0.2391,1470,1035,15,248,3,0,0
P0012681,2026-04-03,iOS,US,Influencer,False,0.0,2026-06-02,12,45,287.83,variant,92,58,0.6304,4365,2366,23,4,4,0,0
P0012682,2026-07-05,Android,BR,Apple Search Ads,False,0.0,2026-07-05,1,1,7.61,control,4,2,0.5,114,44,3,0,3,0,0
P0012683,2026-03-19,iOS,Other,TikTok Ads,False,0.0,2026-03-19,1,7,31.95,variant,12,3,0.25,478,219,1,0,3,0,0
P0012684,2026-05-04,iOS,IN,Google UAC,False,0.0,2026-06-18,9,23,115.94,control,58,28,0.4828,2221,1020,16,3,3,0,0
P0012685,2026-06-10,iOS,US,Organic,False,0.0,2026-07-08,20,113,1065.08,variant,300,160,0.5333,11167,6713,58,1672,8,0,0
P0012686,2026-06-18,Android,IN,Organic,False,0.0,2026-06-19,2,2,9.93,control,2,2,1.0,157,69,1,0,3,0,0
P0012687,2026-03-27,iOS,US,Meta Ads,False,0.0,2026-06-14,9,34,205.1,control,50,17,0.34,2270,963,7,1,3,0,0
P0012688,2026-03-31,Android,FR,Organic,False,0.0,2026-03-31,1,2,10.13,control,9,2,0.2222,204,111,2,1,3,0,0
P0012689,2026-07-04,Android,US,Meta Ads,False,0.0,2026-07-08,3,13,123.09,control,34,22,0.6471,1528,664,7,2,3,0,0
P0012690,2026-04-29,iOS,US,Google UAC,False,0.0,2026-05-11,3,8,31.08,variant,12,3,0.25,712,205,2,0,3,0,0
P0012691,2026-04-25,iOS,IN,Google UAC,False,0.0,2026-04-27,2,5,22.3,variant,14,6,0.4286,413,283,4,2,3,0,0
P0012692,2026-05-11,iOS,US,TikTok Ads,False,0.0,2026-06-22,6,18,98.71,control,40,17,0.425,1552,624,13,251,3,0,0
P0012693,2026-07-05,iOS,DE,Cross-promo,False,0.0,2026-07-08,3,7,49.9,control,13,7,0.5385,658,330,6,0,3,0,0
P0012694,2026-06-19,Android,US,Cross-promo,True,16.64,2026-07-07,12,50,416.25,control,125,74,0.592,5100,3844,1372,2587,6,0,0
P0012695,2026-04-10,iOS,AU,Organic,False,0.0,2026-04-11,2,3,17.94,control,7,1,0.1429,205,100,2,0,3,0,0
P0012696,2026-03-14,Android,AU,Meta Ads,False,0.0,2026-06-30,7,20,146.78,control,27,19,0.7037,1822,1091,13,221,3,0,0
P0012697,2026-04-04,Android,PH,TikTok Ads,False,0.0,2026-06-04,5,12,72.26,variant,19,8,0.4211,855,325,8,2,3,0,0
P0012698,2026-07-01,iOS,IN,Organic,False,0.0,2026-07-01,1,2,12.74,variant,5,1,0.2,162,107,1,0,3,0,0
P0012699,2026-04-05,iOS,GB,Organic,False,0.0,2026-04-07,2,7,26.86,control,8,2,0.25,449,198,4,0,3,0,0
P0012700,2026-04-17,Android,GB,Meta Ads,False,0.0,2026-06-12,12,40,363.45,control,126,75,0.5952,4700,2871,21,987,5,0,0
P0012701,2026-03-31,Android,IN,Meta Ads,False,0.0,2026-04-12,3,7,28.52,control,9,1,0.1111,491,232,9,2,3,0,0
P0012702,2026-03-30,Android,US,Google UAC,False,0.0,2026-03-30,1,2,16.57,control,6,0,0.0,128,29,2,1,3,0,0
P0012703,2026-05-19,Android,GB,Organic,False,0.0,2026-07-05,11,34,212.08,control,73,31,0.4247,3241,2128,13,478,4,0,0
P0012704,2026-04-30,Android,BR,TikTok Ads,False,0.0,2026-04-30,1,2,6.28,variant,5,0,0.0,179,94,5,1,3,0,0
P0012705,2026-04-10,iOS,GB,Organic,False,0.0,2026-04-13,3,7,24.65,variant,7,1,0.1429,354,269,5,0,3,0,0
P0012706,2026-05-13,Android,NG,Cross-promo,False,0.0,2026-06-06,4,7,56.0,variant,22,7,0.3182,624,393,7,0,3,0,0
P0012707,2026-04-26,iOS,US,Organic,False,0.0,2026-06-28,6,15,95.82,control,34,17,0.5,1335,784,8,293,3,0,0
P0012708,2026-05-04,Android,US,Cross-promo,True,111.61,2026-07-05,34,240,2442.38,control,730,422,0.5781,26386,29885,9418,17758,30,3,2
P0012709,2026-06-25,iOS,BR,Meta Ads,False,0.0,2026-07-07,3,5,36.84,variant,8,5,0.625,377,190,5,2,3,0,0
P0012710,2026-03-22,iOS,MX,Meta Ads,False,0.0,2026-04-24,5,13,87.43,control,28,7,0.25,944,293,7,2,3,0,0
P0012711,2026-06-27,Android,MX,Organic,False,0.0,2026-07-08,6,26,145.98,control,77,44,0.5714,2972,1874,16,446,4,0,0
P0012712,2026-05-05,iOS,GB,Apple Search Ads,False,0.0,2026-06-10,6,15,54.76,variant,33,23,0.697,1488,769,9,3,3,0,0
P0012713,2026-04-15,iOS,BR,Apple Search Ads,False,0.0,2026-04-15,1,1,3.51,control,4,0,0.0,87,15,2,0,3,0,0
P0012714,2026-06-18,Android,PH,Meta Ads,False,0.0,2026-07-05,8,46,403.74,variant,126,77,0.6111,5042,3833,26,977,5,0,0
P0012715,2026-05-23,Android,US,Google UAC,False,0.0,2026-05-25,2,3,8.02,variant,7,3,0.4286,302,135,2,0,3,0,0
P0012716,2026-03-10,Android,US,Meta Ads,False,0.0,2026-03-11,2,3,13.22,control,6,3,0.5,255,132,2,1,3,0,0
P0012717,2026-06-28,iOS,GB,Apple Search Ads,False,0.0,2026-06-28,1,3,13.54,control,2,1,0.5,161,96,2,0,3,0,0
P0012718,2026-06-19,iOS,AU,Google UAC,False,0.0,2026-07-01,5,11,80.83,variant,19,4,0.2105,696,334,5,0,3,0,0
P0012719,2026-06-13,Android,US,TikTok Ads,False,0.0,2026-06-14,2,6,31.3,variant,6,1,0.1667,322,51,5,2,3,0,0
P0012720,2026-03-12,iOS,US,Meta Ads,False,0.0,2026-03-31,6,13,88.72,control,33,6,0.1818,1062,340,8,0,3,0,0
P0012721,2026-05-29,Android,US,Google UAC,False,0.0,2026-07-05,6,27,78.84,variant,49,23,0.4694,1917,1076,16,242,3,0,0
P0012722,2026-04-17,Android,US,Apple Search Ads,False,0.0,2026-06-02,9,24,139.63,variant,42,35,0.8333,2170,888,15,283,3,0,0
P0012723,2026-05-12,iOS,GB,Organic,False,0.0,2026-05-12,1,4,18.93,variant,7,1,0.1429,282,102,3,0,3,0,0
P0012724,2026-04-26,iOS,US,Organic,False,0.0,2026-04-26,1,1,2.03,control,3,1,0.3333,91,62,2,0,3,0,0
P0012725,2026-05-04,iOS,FR,Organic,False,0.0,2026-05-30,7,19,148.39,control,43,17,0.3953,1703,837,8,0,3,0,0
P0012726,2026-04-13,Android,IN,Cross-promo,False,0.0,2026-05-17,5,11,77.93,variant,12,7,0.5833,745,430,12,273,3,0,0
P0012727,2026-06-19,iOS,US,Cross-promo,False,0.0,2026-07-08,11,44,352.51,control,108,51,0.4722,4129,2121,22,493,4,0,0
P0012728,2026-06-28,iOS,FR,Google UAC,False,0.0,2026-07-05,5,17,111.48,control,28,9,0.3214,1457,1069,13,2,3,0,0
P0012729,2026-06-18,Android,NG,Cross-promo,False,0.0,2026-06-18,1,4,8.0,variant,10,8,0.8,499,244,7,1,3,0,0
P0012730,2026-07-05,Android,US,Organic,False,0.0,2026-07-08,3,7,59.37,variant,15,5,0.3333,561,373,5,210,3,0,0
P0012731,2026-03-21,iOS,FR,Meta Ads,False,0.0,2026-03-21,1,2,5.93,control,2,1,0.5,87,65,1,0,3,0,0
P0012732,2026-07-07,iOS,US,Google UAC,False,0.0,2026-07-08,2,3,20.16,variant,7,4,0.5714,283,128,7,1,3,0,0
P0012733,2026-05-16,Android,US,Meta Ads,False,0.0,2026-06-27,8,19,114.11,control,43,11,0.2558,1498,1107,16,461,3,0,0
P0012734,2026-04-20,Android,US,Apple Search Ads,False,0.0,2026-07-06,21,98,876.12,variant,270,124,0.4593,9268,5331,47,1926,8,0,0
P0012735,2026-05-25,Android,NG,Meta Ads,False,0.0,2026-07-02,8,20,156.51,control,31,6,0.1935,1257,663,9,1,3,0,0
P0012736,2026-05-27,Android,AU,Organic,False,0.0,2026-06-03,3,7,47.13,variant,10,2,0.2,525,448,6,227,3,0,0
P0012737,2026-03-27,Android,AU,Organic,False,0.0,2026-03-28,2,3,11.04,control,4,0,0.0,186,49,2,1,3,0,0
P0012738,2026-06-07,Android,BR,Meta Ads,False,0.0,2026-07-07,16,70,575.97,variant,177,84,0.4746,6875,4438,36,802,6,0,1
P0012739,2026-06-26,iOS,US,Organic,False,0.0,2026-07-06,8,47,494.1,control,122,61,0.5,4382,2328,26,299,4,0,0
P0012740,2026-05-31,Android,GB,Meta Ads,False,0.0,2026-06-28,4,10,73.52,control,29,4,0.1379,923,633,5,250,3,0,0
P0012741,2026-03-23,Android,Other,Cross-promo,False,0.0,2026-05-03,4,11,82.05,variant,18,9,0.5,865,556,7,265,3,0,0
P0012742,2026-03-30,iOS,IN,Google UAC,False,0.0,2026-06-02,10,29,170.84,variant,54,14,0.2593,2367,1395,15,0,3,0,0
P0012743,2026-03-26,iOS,FR,Organic,False,0.0,2026-05-07,7,16,65.57,variant,36,9,0.25,1382,822,16,305,3,0,0
P0012744,2026-05-02,iOS,BR,Organic,False,0.0,2026-05-02,1,1,3.79,control,3,3,1.0,161,54,4,0,3,0,0
P0012745,2026-04-26,iOS,US,Meta Ads,False,0.0,2026-06-10,4,8,49.75,variant,21,4,0.1905,553,445,5,231,3,0,0
P0012746,2026-05-01,Android,AU,Organic,False,0.0,2026-07-02,10,26,149.35,variant,46,24,0.5217,2245,793,15,1,3,0,0
P0012747,2026-07-06,Android,IN,Apple Search Ads,False,0.0,2026-07-06,1,4,20.02,variant,4,0,0.0,189,135,0,0,3,0,0
P0012748,2026-06-23,Android,IN,Google UAC,False,0.0,2026-06-23,1,1,3.38,variant,3,1,0.3333,103,51,0,0,3,0,0
P0012749,2026-04-05,iOS,BR,Apple Search Ads,False,0.0,2026-04-09,2,6,21.33,variant,9,1,0.1111,427,192,2,0,3,0,0
P0012750,2026-06-29,iOS,IN,Organic,False,0.0,2026-07-06,5,15,74.15,control,31,5,0.1613,1160,449,9,3,3,0,0
P0012751,2026-06-12,Android,CA,Google UAC,False,0.0,2026-07-07,16,83,760.33,control,219,106,0.484,7893,5452,45,2126,7,0,0
P0012752,2026-04-29,Android,GB,Cross-promo,False,0.0,2026-05-14,4,13,79.72,control,19,9,0.4737,1016,389,6,0,3,0,0
P0012753,2026-04-11,iOS,MX,Apple Search Ads,False,0.0,2026-04-16,5,13,73.38,variant,18,10,0.5556,830,598,8,2,3,0,0
P0012754,2026-03-23,iOS,US,Organic,False,0.0,2026-03-23,1,3,9.8,control,7,2,0.2857,296,165,0,0,3,0,0
P0012755,2026-04-21,Android,US,Organic,False,0.0,2026-04-21,1,3,11.58,control,5,1,0.2,227,113,1,1,3,0,0
P0012756,2026-06-11,iOS,US,Google UAC,False,0.0,2026-07-07,16,91,902.73,variant,217,128,0.5899,8678,4735,34,1135,6,0,0
P0012757,2026-06-06,Android,US,Organic,True,26.64,2026-07-05,16,63,540.49,variant,161,107,0.6646,7341,7344,2066,4349,9,0,0
P0012758,2026-06-21,iOS,FR,Organic,False,0.0,2026-06-27,2,3,21.97,control,3,1,0.3333,164,71,1,0,3,0,0
P0012759,2026-05-25,iOS,MX,Organic,False,0.0,2026-06-20,6,21,116.35,variant,35,4,0.1143,1382,847,10,2,3,0,0
P0012760,2026-04-07,iOS,BR,Apple Search Ads,False,0.0,2026-07-04,32,227,2094.2,variant,587,309,0.5264,22866,12581,104,1924,13,0,0
P0012761,2026-03-30,iOS,GB,Organic,False,0.0,2026-06-17,26,120,967.23,variant,323,145,0.4489,11744,6866,62,474,8,0,0
P0012762,2026-06-02,Android,PH,Organic,False,0.0,2026-07-04,2,5,13.93,variant,10,4,0.4,375,132,5,0,3,0,0
P0012763,2026-05-26,iOS,CA,Organic,False,0.0,2026-06-13,2,4,8.3,variant,8,6,0.75,401,243,4,1,3,0,0
P0012764,2026-05-02,Android,MX,Cross-promo,False,0.0,2026-07-06,18,94,892.0,variant,254,179,0.7047,10629,5860,58,1140,7,0,0
P0012765,2026-05-11,iOS,FR,TikTok Ads,False,0.0,2026-06-12,6,17,108.41,control,40,14,0.35,1289,687,9,1,3,0,0
P0012766,2026-06-12,Android,AU,Apple Search Ads,False,0.0,2026-07-04,10,29,197.78,control,36,10,0.2778,1922,982,14,2,3,0,0
P0012767,2026-07-01,Android,Other,Organic,False,0.0,2026-07-08,5,14,79.12,control,26,15,0.5769,971,473,10,1,3,0,0
P0012768,2026-05-31,iOS,US,TikTok Ads,False,0.0,2026-06-02,2,6,22.72,control,19,13,0.6842,823,604,1,297,3,0,0
P0012769,2026-06-12,Android,US,Apple Search Ads,False,0.0,2026-07-08,9,41,348.32,control,95,54,0.5684,3746,2096,26,799,4,0,0
P0012770,2026-06-13,iOS,NG,Apple Search Ads,False,0.0,2026-06-30,7,29,153.15,control,49,20,0.4082,2290,1356,16,4,3,0,0
P0012771,2026-07-02,Android,FR,Google UAC,False,0.0,2026-07-02,1,2,12.43,control,4,2,0.5,198,72,1,0,3,0,0
P0012772,2026-03-23,Android,PH,Apple Search Ads,False,0.0,2026-05-23,3,9,40.39,variant,19,3,0.1579,655,400,7,1,3,0,0
P0012773,2026-05-22,Android,IN,Apple Search Ads,False,0.0,2026-05-22,1,2,5.86,control,3,3,1.0,173,121,1,0,3,0,0
P0012774,2026-06-02,iOS,IN,Meta Ads,False,0.0,2026-06-07,2,3,13.42,control,6,6,1.0,272,81,3,1,3,0,0
P0012775,2026-04-07,Android,IN,Organic,False,0.0,2026-04-07,1,1,3.18,control,4,1,0.25,80,34,2,1,3,0,0
P0012776,2026-06-20,iOS,CA,Google UAC,False,0.0,2026-07-07,10,55,505.9,control,145,124,0.8552,7587,4242,34,488,5,0,0
P0012777,2026-05-13,Android,PH,Google UAC,False,0.0,2026-07-08,11,31,156.47,control,58,38,0.6552,3076,1522,30,4,3,0,0
P0012778,2026-04-30,iOS,US,Google UAC,False,0.0,2026-07-07,11,46,317.73,variant,94,37,0.3936,3974,1841,27,6,4,0,0
P0012779,2026-06-30,Android,BR,Organic,False,0.0,2026-06-30,1,2,9.86,variant,6,0,0.0,123,25,1,0,3,0,0
P0012780,2026-05-16,iOS,Other,Organic,False,0.0,2026-05-18,2,7,25.3,control,6,4,0.6667,413,181,5,0,3,0,0
P0012781,2026-05-03,Android,DE,Organic,False,0.0,2026-05-03,1,2,12.36,control,6,2,0.3333,223,99,1,0,3,0,0
P0012782,2026-04-20,iOS,FR,Influencer,False,0.0,2026-07-07,7,20,106.94,control,47,13,0.2766,1418,1105,15,302,3,0,0
P0012783,2026-06-23,iOS,NG,Meta Ads,False,0.0,2026-06-29,3,8,34.06,control,18,12,0.6667,665,563,5,277,3,0,0
P0012784,2026-03-30,Android,BR,Organic,False,0.0,2026-07-03,21,130,1078.33,variant,310,163,0.5258,11271,6759,46,1717,9,0,0
P0012785,2026-03-24,Android,GB,TikTok Ads,False,0.0,2026-03-26,3,3,20.03,control,9,2,0.2222,278,133,2,2,3,0,0
P0012786,2026-07-05,iOS,US,Meta Ads,False,0.0,2026-07-08,4,11,80.09,variant,27,11,0.4074,1104,400,8,207,3,0,0
P0012787,2026-04-10,Android,US,Meta Ads,False,0.0,2026-04-11,2,7,29.14,variant,14,3,0.2143,561,377,2,0,3,0,0
P0012788,2026-06-01,iOS,GB,Cross-promo,False,0.0,2026-06-03,2,3,6.0,variant,5,0,0.0,189,79,3,1,3,0,0
P0012789,2026-03-25,iOS,BR,Cross-promo,False,0.0,2026-07-02,12,38,209.79,variant,65,19,0.2923,2931,1452,19,4,3,0,0
P0012790,2026-05-16,Android,US,Organic,False,0.0,2026-06-25,6,12,71.58,control,21,9,0.4286,869,585,12,232,3,0,0
P0012791,2026-05-06,Android,PH,TikTok Ads,False,0.0,2026-07-05,20,58,476.93,variant,132,85,0.6439,6081,4709,44,2631,5,0,0
P0012792,2026-04-04,Android,CA,Apple Search Ads,False,0.0,2026-06-27,6,14,74.45,control,26,14,0.5385,1101,766,18,269,3,0,0
P0012793,2026-05-08,Android,NG,Meta Ads,False,0.0,2026-07-07,18,80,670.51,control,208,70,0.3365,7258,4786,38,1361,6,0,0
P0012794,2026-04-16,iOS,DE,Organic,False,0.0,2026-04-17,2,8,52.37,variant,11,4,0.3636,573,383,5,1,3,0,0
P0012795,2026-04-22,Android,DE,Organic,False,0.0,2026-07-05,8,28,157.87,variant,46,29,0.6304,2436,1291,9,254,3,0,0
P0012796,2026-04-23,iOS,DE,Organic,False,0.0,2026-04-26,2,4,22.39,control,10,2,0.2,302,208,4,1,3,0,0
P0012797,2026-06-23,Android,IN,TikTok Ads,False,0.0,2026-06-25,3,8,48.49,control,22,5,0.2273,738,852,4,498,3,0,0
P0012798,2026-06-12,Android,Other,Meta Ads,False,0.0,2026-06-19,3,6,40.6,variant,9,4,0.4444,526,348,5,0,3,0,0
P0012799,2026-06-27,Android,CA,Apple Search Ads,False,0.0,2026-07-08,11,91,927.95,control,232,143,0.6164,9876,6141,44,901,6,0,0
P0012800,2026-03-12,iOS,DE,Organic,False,0.0,2026-07-03,15,58,345.35,variant,120,48,0.4,4950,3239,37,559,5,0,0
P0012801,2026-03-12,Android,Other,Meta Ads,False,0.0,2026-03-12,1,4,12.38,control,6,3,0.5,227,52,3,0,3,0,0
P0012802,2026-03-10,Android,IN,Organic,False,0.0,2026-03-11,2,6,12.09,variant,9,5,0.5556,523,248,6,3,3,0,0
P0012803,2026-03-27,iOS,MX,Influencer,False,0.0,2026-03-27,1,3,10.88,control,5,3,0.6,283,236,1,0,3,0,0
P0012804,2026-05-23,Android,US,Meta Ads,False,0.0,2026-06-26,7,16,102.84,control,34,12,0.3529,1422,919,9,1,3,0,0
P0012805,2026-05-07,Android,CA,Influencer,False,0.0,2026-07-04,12,62,542.43,variant,161,70,0.4348,5537,3051,34,565,5,0,0
P0012806,2026-06-02,iOS,MX,Meta Ads,False,0.0,2026-07-06,4,12,55.74,control,23,10,0.4348,621,502,12,228,3,0,0
P0012807,2026-05-06,Android,IN,Cross-promo,False,0.0,2026-05-06,1,4,19.6,control,6,4,0.6667,350,252,1,0,3,0,0
P0012808,2026-04-19,iOS,US,Google UAC,False,0.0,2026-07-08,21,99,856.2,control,244,169,0.6926,11147,6184,85,1828,7,0,0
P0012809,2026-05-26,Android,US,TikTok Ads,False,0.0,2026-07-02,6,14,101.15,variant,30,23,0.7667,1750,905,14,245,4,0,1
P0012810,2026-03-18,Android,US,Organic,False,0.0,2026-05-21,10,28,226.1,variant,44,31,0.7045,2254,1078,15,1,3,0,0
P0012811,2026-05-05,iOS,PH,Meta Ads,True,11.61,2026-06-28,22,83,655.73,variant,194,122,0.6289,7603,5574,873,2273,7,0,1
P0012812,2026-03-18,Android,US,Google UAC,False,0.0,2026-06-06,13,77,699.28,control,215,130,0.6047,7198,3719,45,745,6,0,0
P0012813,2026-03-31,Android,US,Meta Ads,False,0.0,2026-03-31,1,2,4.0,control,3,0,0.0,92,28,1,0,3,0,0
P0012814,2026-06-06,iOS,US,TikTok Ads,False,0.0,2026-06-22,3,4,12.69,variant,4,2,0.5,248,128,1,0,3,0,0
P0012815,2026-05-24,Android,AU,Meta Ads,False,0.0,2026-07-05,16,113,887.12,control,317,155,0.489,11473,7386,37,1304,9,0,0
P0012816,2026-05-24,iOS,MX,Cross-promo,False,0.0,2026-07-08,9,28,201.74,control,37,13,0.3514,1751,740,19,6,3,0,0
P0012817,2026-04-17,iOS,GB,Google UAC,False,0.0,2026-06-18,8,26,207.3,variant,45,16,0.3556,1912,1097,18,3,3,0,0
P0012818,2026-05-14,Android,IN,Cross-promo,False,0.0,2026-05-27,3,4,24.07,variant,14,5,0.3571,463,228,5,2,3,0,0
P0012819,2026-04-30,Android,US,Cross-promo,False,0.0,2026-06-18,7,20,136.16,control,44,9,0.2045,1744,764,11,1,3,0,0
P0012820,2026-06-30,Android,CA,TikTok Ads,False,0.0,2026-07-08,6,40,284.73,variant,108,59,0.5463,4261,2323,19,271,4,0,0
P0012821,2026-05-01,Android,Other,TikTok Ads,False,0.0,2026-05-01,1,2,7.51,variant,5,3,0.6,173,68,4,2,3,0,0
P0012822,2026-03-12,Android,BR,Meta Ads,False,0.0,2026-05-04,8,22,117.23,variant,48,8,0.1667,1760,899,13,4,3,0,0
P0012823,2026-04-14,Android,CA,Google UAC,False,0.0,2026-04-26,2,3,17.18,variant,9,2,0.2222,191,262,1,218,3,0,0
P0012824,2026-03-27,iOS,MX,Cross-promo,False,0.0,2026-03-27,1,3,12.5,variant,3,1,0.3333,185,101,3,0,3,0,0
P0012825,2026-06-19,Android,FR,Cross-promo,False,0.0,2026-07-05,8,37,335.84,control,104,66,0.6346,4333,3026,28,783,4,0,0
P0012826,2026-04-20,Android,US,Organic,False,0.0,2026-07-06,34,194,1732.3,variant,524,294,0.5611,20892,12955,94,2260,12,0,0
P0012827,2026-06-14,iOS,US,Meta Ads,False,0.0,2026-06-14,1,1,2.55,control,3,2,0.6667,101,65,1,0,3,0,0
P0012828,2026-03-29,Android,IN,Google UAC,False,0.0,2026-04-01,2,2,8.62,control,5,1,0.2,169,116,4,1,3,0,0
P0012829,2026-06-29,Android,US,TikTok Ads,False,0.0,2026-07-06,4,29,355.06,control,82,32,0.3902,2522,1431,9,232,4,0,0
P0012830,2026-03-18,iOS,US,Google UAC,False,0.0,2026-05-31,8,22,130.09,control,52,18,0.3462,1744,952,12,1,3,0,0
P0012831,2026-03-20,iOS,CA,TikTok Ads,False,0.0,2026-03-20,1,1,5.23,variant,1,1,1.0,87,33,2,0,3,0,0
P0012832,2026-06-12,Android,IN,Google UAC,False,0.0,2026-06-14,3,8,33.6,control,21,3,0.1429,647,507,8,275,3,0,0
P0012833,2026-05-08,Android,FR,Organic,False,0.0,2026-05-08,1,1,2.0,variant,2,1,0.5,71,32,2,0,3,0,0
P0012834,2026-03-29,Android,GB,Apple Search Ads,False,0.0,2026-04-04,4,10,33.56,control,14,8,0.5714,828,543,7,202,3,0,0
P0012835,2026-03-20,Android,CA,Google UAC,False,0.0,2026-04-06,7,16,94.51,control,26,2,0.0769,1036,988,9,529,3,0,0
P0012836,2026-04-04,iOS,FR,Meta Ads,False,0.0,2026-06-10,5,23,121.52,variant,43,22,0.5116,1940,1101,8,0,3,0,0
P0012837,2026-05-14,Android,Other,Apple Search Ads,False,0.0,2026-05-14,1,1,4.06,control,4,1,0.25,100,60,1,1,3,0,0
P0012838,2026-06-21,Android,IN,TikTok Ads,False,0.0,2026-06-21,1,3,13.15,variant,5,1,0.2,205,146,0,0,3,0,0
P0012839,2026-06-04,Android,US,TikTok Ads,False,0.0,2026-06-16,6,21,181.21,variant,61,28,0.459,2158,1281,8,272,4,0,0
P0012840,2026-04-27,iOS,US,Cross-promo,False,0.0,2026-06-28,7,15,89.93,variant,21,8,0.381,1030,565,12,278,3,0,0
P0012841,2026-05-03,Android,BR,Meta Ads,False,0.0,2026-06-26,6,13,82.94,control,18,9,0.5,988,702,10,319,3,0,0
P0012842,2026-04-20,iOS,MX,Meta Ads,False,0.0,2026-04-20,1,3,13.15,variant,6,1,0.1667,310,194,3,1,3,0,0
P0012843,2026-06-24,iOS,US,Apple Search Ads,False,0.0,2026-06-26,3,10,70.36,control,16,7,0.4375,558,244,4,0,3,0,0
P0012844,2026-05-05,Android,GB,TikTok Ads,False,0.0,2026-07-07,19,91,901.39,control,228,148,0.6491,9504,6216,44,1241,6,0,0
P0012845,2026-03-21,Android,US,TikTok Ads,False,0.0,2026-05-22,6,19,95.46,variant,34,17,0.5,1471,811,14,3,3,0,0
P0012846,2026-04-04,Android,AU,Organic,False,0.0,2026-04-04,1,3,18.16,variant,4,1,0.25,166,113,4,0,3,0,0
P0012847,2026-05-01,Android,CA,Google UAC,False,0.0,2026-06-08,12,40,212.2,variant,87,61,0.7011,3908,1986,26,8,4,0,0
P0012848,2026-04-06,Android,BR,Organic,False,0.0,2026-05-21,3,7,55.37,control,17,8,0.4706,615,296,4,0,3,0,0
P0012849,2026-06-03,iOS,CA,Apple Search Ads,False,0.0,2026-07-02,7,23,140.67,variant,39,12,0.3077,1574,830,14,3,3,0,0
P0012850,2026-05-04,Android,DE,Organic,False,0.0,2026-07-07,13,84,675.46,control,225,85,0.3778,8290,5386,39,1511,7,0,1
P0012851,2026-04-30,iOS,US,Apple Search Ads,False,0.0,2026-06-26,19,79,714.11,variant,213,96,0.4507,7888,5967,31,2665,7,0,0
P0012852,2026-05-25,iOS,BR,TikTok Ads,False,0.0,2026-07-04,8,28,174.4,control,50,21,0.42,2332,1319,19,3,3,0,0
P0012853,2026-04-29,Android,FR,Organic,False,0.0,2026-05-15,3,8,35.75,control,13,5,0.3846,519,299,6,1,3,0,0
P0012854,2026-03-15,iOS,PH,TikTok Ads,False,0.0,2026-05-22,10,29,213.94,variant,52,36,0.6923,2633,1285,18,1,3,0,0
P0012855,2026-03-21,Android,AU,Google UAC,False,0.0,2026-06-07,6,14,87.85,control,26,3,0.1154,937,681,13,252,3,0,0
P0012856,2026-05-28,iOS,US,Organic,False,0.0,2026-06-04,2,6,41.32,variant,13,0,0.0,375,153,2,0,3,0,0
P0012857,2026-04-14,iOS,NG,Meta Ads,False,0.0,2026-05-12,8,19,137.33,variant,37,18,0.4865,1501,1332,16,812,3,0,0
P0012858,2026-05-24,Android,GB,Apple Search Ads,False,0.0,2026-06-23,8,32,221.53,variant,70,44,0.6286,3101,1455,19,5,4,0,0
P0012859,2026-05-06,iOS,CA,TikTok Ads,False,0.0,2026-05-06,1,2,9.79,control,4,2,0.5,154,50,1,0,3,0,0
P0012860,2026-04-25,Android,IN,TikTok Ads,False,0.0,2026-04-25,1,2,11.21,variant,8,2,0.25,205,73,0,0,3,0,0
P0012861,2026-06-06,Android,GB,Meta Ads,False,0.0,2026-06-21,2,6,59.75,control,11,2,0.1818,312,310,5,346,3,0,0
P0012862,2026-06-06,Android,FR,Meta Ads,False,0.0,2026-06-06,1,2,4.24,control,4,2,0.5,178,109,7,1,3,0,0
P0012863,2026-04-22,iOS,US,Meta Ads,False,0.0,2026-04-22,1,2,6.95,variant,3,2,0.6667,160,82,0,0,3,0,0
P0012864,2026-03-28,Android,BR,TikTok Ads,False,0.0,2026-03-28,1,4,14.27,control,7,2,0.2857,335,14,1,0,3,0,0
P0012865,2026-04-16,iOS,GB,Organic,False,0.0,2026-04-16,1,2,5.16,variant,5,1,0.2,164,97,4,1,3,0,0
P0012866,2026-05-22,iOS,IN,Cross-promo,False,0.0,2026-05-23,2,3,7.58,variant,4,4,1.0,277,137,2,0,3,0,0
